X,Y,File,Folder,Point_Index
444.152,274.329,m-024-05.pts,m-024,11
486.987,273.418,m-024-05.pts,m-024,12
525.266,277.063,m-024-05.pts,m-024,13
410.43,334.481,m-024-05.pts,m-024,14
395.848,342.684,m-024-05.pts,m-024,15
426.835,344.506,m-024-05.pts,m-024,16
413.165,386.43,m-024-05.pts,m-024,17
414.076,412.861,m-024-05.pts,m-024,18
414.076,497.62,m-024-05.pts,m-024,19
302.886,408.304,m-024-05.pts,m-024,20
518.886,401.924,m-024-05.pts,m-024,21
336.263,263.983,m-025-01.pts,m-025,0
441.64,260.757,m-025-01.pts,m-025,1
350.78,382.801,m-025-01.pts,m-025,2
431.425,384.414,m-025-01.pts,m-025,3
290.026,252.692,m-025-01.pts,m-025,4
367.446,240.864,m-025-01.pts,m-025,5
400.78,236.025,m-025-01.pts,m-025,6
486.264,250.004,m-025-01.pts,m-025,7
278.198,269.897,m-025-01.pts,m-025,8
313.682,268.284,m-025-01.pts,m-025,9
359.919,263.983,m-025-01.pts,m-025,10
417.447,261.832,m-025-01.pts,m-025,11
465.834,263.983,m-025-01.pts,m-025,12
511.533,259.682,m-025-01.pts,m-025,13
386.801,324.736,m-025-01.pts,m-025,14
373.36,331.187,m-025-01.pts,m-025,15
401.855,331.725,m-025-01.pts,m-025,16
388.414,373.123,m-025-01.pts,m-025,17
389.489,397.317,m-025-01.pts,m-025,18
390.565,470.974,m-025-01.pts,m-025,19
294.865,386.564,m-025-01.pts,m-025,20
501.856,380.113,m-025-01.pts,m-025,21
330.731,267.827,m-025-02.pts,m-025,0
436.07,264.954,m-025-02.pts,m-025,1
335.04,375.082,m-025-02.pts,m-025,2
441.337,370.772,m-025-02.pts,m-025,3
283.414,254.737,m-025-02.pts,m-025,4
360.246,241.117,m-025-02.pts,m-025,5
401.448,239.063,m-025-02.pts,m-025,6
478.206,250.59,m-025-02.pts,m-025,7
273.752,273.094,m-025-02.pts,m-025,8
307.269,273.094,m-025-02.pts,m-025,9
352.277,267.348,m-025-02.pts,m-025,10
410.693,266.869,m-025-02.pts,m-025,11
459.532,266.39,m-025-02.pts,m-025,12
507.414,262.56,m-025-02.pts,m-025,13
381.006,328.637,m-025-02.pts,m-025,14
363.29,336.776,m-025-02.pts,m-025,15
395.371,336.298,m-025-02.pts,m-025,16
382.443,367.899,m-025-02.pts,m-025,17
386.135,413.439,m-025-02.pts,m-025,18
389.146,476.112,m-025-02.pts,m-025,19
284.286,375.56,m-025-02.pts,m-025,20
502.147,368.378,m-025-02.pts,m-025,21
332.267,287.295,m-025-03.pts,m-025,0
439.978,286.346,m-025-03.pts,m-025,1
346.502,419.68,m-025-03.pts,m-025,2
425.743,417.308,m-025-03.pts,m-025,3
289.087,278.28,m-025-03.pts,m-025,4
361.211,270.213,m-025-03.pts,m-025,5
394.426,270.213,m-025-03.pts,m-025,6
484.106,271.637,m-025-03.pts,m-025,7
278.174,290.142,m-025-03.pts,m-025,8
308.542,292.515,m-025-03.pts,m-025,9
355.517,288.244,m-025-03.pts,m-025,10
413.406,288.719,m-025-03.pts,m-025,11
463.702,288.719,m-025-03.pts,m-025,12
513.05,288.244,m-025-03.pts,m-025,13
379.242,358.47,m-025-03.pts,m-025,14
365.481,367.011,m-025-03.pts,m-025,15
395.375,365.587,m-025-03.pts,m-025,16
382.563,407.343,m-025-03.pts,m-025,17
385.885,433.441,m-025-03.pts,m-025,18
391.579,498.921,m-025-03.pts,m-025,19
298.103,418.731,m-025-03.pts,m-025,20
499.764,415.41,m-025-03.pts,m-025,21
352.101,270.684,m-025-05.pts,m-025,0
460.557,272.506,m-025-05.pts,m-025,1
366.684,398.278,m-025-05.pts,m-025,2
442.329,399.19,m-025-05.pts,m-025,3
312.0,258.835,m-025-05.pts,m-025,4
388.557,250.633,m-025-05.pts,m-025,5
425.013,247.899,m-025-05.pts,m-025,6
499.747,258.835,m-025-05.pts,m-025,7
291.038,281.62,m-025-05.pts,m-025,8
323.848,277.975,m-025-05.pts,m-025,9
374.886,274.329,m-025-05.pts,m-025,10
435.949,275.241,m-025-05.pts,m-025,11
480.608,277.975,m-025-05.pts,m-025,12
523.443,280.709,m-025-05.pts,m-025,13
404.051,333.57,m-025-05.pts,m-025,14
392.203,342.684,m-025-05.pts,m-025,15
422.278,342.684,m-025-05.pts,m-025,16
403.139,381.873,m-025-05.pts,m-025,17
403.139,410.127,m-025-05.pts,m-025,18
403.139,480.304,m-025-05.pts,m-025,19
308.354,401.924,m-025-05.pts,m-025,20
502.481,400.101,m-025-05.pts,m-025,21
319.059,256.993,m-026-01.pts,m-026,0
433.038,249.466,m-026-01.pts,m-026,1
337.267,379.738,m-026-01.pts,m-026,2
432.076,374.194,m-026-01.pts,m-026,3
269.626,261.089,m-026-01.pts,m-026,4
347.802,231.149,m-026-01.pts,m-026,5
403.8,228.377,m-026-01.pts,m-026,6
487.52,248.337,m-026-01.pts,m-026,7
250.221,267.188,m-026-01.pts,m-026,8
296.478,260.219,m-026-01.pts,m-026,9
344.865,257.531,m-026-01.pts,m-026,10
411.533,251.617,m-026-01.pts,m-026,11
458.307,251.079,m-026-01.pts,m-026,12
499.163,252.218,m-026-01.pts,m-026,13
383.575,316.134,m-026-01.pts,m-026,14
363.683,324.198,m-026-01.pts,m-026,15
399.705,322.048,m-026-01.pts,m-026,16
384.949,366.986,m-026-01.pts,m-026,17
385.503,385.283,m-026-01.pts,m-026,18
389.939,454.587,m-026-01.pts,m-026,19
266.3,381.956,m-026-01.pts,m-026,20
499.163,368.095,m-026-01.pts,m-026,21
333.493,251.981,m-026-02.pts,m-026,0
447.993,246.599,m-026-02.pts,m-026,1
339.349,361.675,m-026-02.pts,m-026,2
458.096,350.662,m-026-02.pts,m-026,3
285.541,242.195,m-026-02.pts,m-026,4
367.256,228.005,m-026-02.pts,m-026,5
413.251,226.537,m-026-02.pts,m-026,6
494.477,223.112,m-026-02.pts,m-026,7
263.032,263.236,m-026-02.pts,m-026,8
310.496,258.832,m-026-02.pts,m-026,9
359.46,253.462,m-026-02.pts,m-026,10
425.057,250.59,m-026-02.pts,m-026,11
470.99,249.535,m-026-02.pts,m-026,12
511.603,243.663,m-026-02.pts,m-026,13
396.615,309.72,m-026-02.pts,m-026,14
376.064,317.549,m-026-02.pts,m-026,15
414.719,315.592,m-026-02.pts,m-026,16
398.572,344.462,m-026-02.pts,m-026,17
401.997,385.075,m-026-02.pts,m-026,18
403.465,451.621,m-026-02.pts,m-026,19
274.776,366.481,m-026-02.pts,m-026,20
515.029,346.908,m-026-02.pts,m-026,21
328.274,262.905,m-026-03.pts,m-026,0
443.936,254.194,m-026-03.pts,m-026,1
350.051,384.374,m-026-03.pts,m-026,2
440.548,380.503,m-026-03.pts,m-026,3
276.976,255.646,m-026-03.pts,m-026,4
361.666,239.676,m-026-03.pts,m-026,5
403.285,238.708,m-026-03.pts,m-026,6
491.362,234.353,m-026-03.pts,m-026,7
266.813,271.132,m-026-03.pts,m-026,8
302.625,269.196,m-026-03.pts,m-026,9
355.859,262.905,m-026-03.pts,m-026,10
419.255,258.066,m-026-03.pts,m-026,11
473.456,259.518,m-026-03.pts,m-026,12
501.041,255.646,m-026-03.pts,m-026,13
387.799,322.914,m-026-03.pts,m-026,14
372.797,332.593,m-026-03.pts,m-026,15
405.705,330.173,m-026-03.pts,m-026,16
392.154,375.18,m-026-03.pts,m-026,17
394.574,393.085,m-026-03.pts,m-026,18
397.962,459.385,m-026-03.pts,m-026,19
275.524,385.342,m-026-03.pts,m-026,20
509.268,377.115,m-026-03.pts,m-026,21
335.696,256.101,m-026-05.pts,m-026,0
451.443,248.81,m-026-05.pts,m-026,1
351.19,374.582,m-026-05.pts,m-026,2
449.62,371.848,m-026-05.pts,m-026,3
290.127,265.215,m-026-05.pts,m-026,4
374.886,230.582,m-026-05.pts,m-026,5
421.367,229.671,m-026-05.pts,m-026,6
503.392,247.899,m-026-05.pts,m-026,7
280.101,274.329,m-026-05.pts,m-026,8
312.0,263.392,m-026-05.pts,m-026,9
358.481,255.19,m-026-05.pts,m-026,10
427.747,254.278,m-026-05.pts,m-026,11
469.671,253.367,m-026-05.pts,m-026,12
511.595,261.57,m-026-05.pts,m-026,13
395.848,312.608,m-026-05.pts,m-026,14
379.443,318.987,m-026-05.pts,m-026,15
414.076,318.076,m-026-05.pts,m-026,16
398.582,352.709,m-026-05.pts,m-026,17
399.494,378.228,m-026-05.pts,m-026,18
399.494,444.759,m-026-05.pts,m-026,19
282.835,374.582,m-026-05.pts,m-026,20
513.418,374.582,m-026-05.pts,m-026,21
338.376,262.752,m-027-01.pts,m-027,0
439.838,258.317,m-027-01.pts,m-027,1
343.934,386.336,m-027-01.pts,m-027,2
445.439,382.597,m-027-01.pts,m-027,3
289.586,243.901,m-027-01.pts,m-027,4
370.534,238.911,m-027-01.pts,m-027,5
405.371,237.818,m-027-01.pts,m-027,6
488.712,238.353,m-027-01.pts,m-027,7
270.743,265.599,m-027-01.pts,m-027,8
313.981,264.416,m-027-01.pts,m-027,9
361.663,262.752,m-027-01.pts,m-027,10
416.552,261.089,m-027-01.pts,m-027,11
468.669,258.317,m-027-01.pts,m-027,12
503.598,256.099,m-027-01.pts,m-027,13
391.602,319.859,m-027-01.pts,m-027,14
374.415,332.057,m-027-01.pts,m-027,15
409.344,330.948,m-027-01.pts,m-027,16
395.221,376.186,m-027-01.pts,m-027,17
396.289,408.774,m-027-01.pts,m-027,18
399.919,480.091,m-027-01.pts,m-027,19
286.259,388.609,m-027-01.pts,m-027,20
500.826,373.085,m-027-01.pts,m-027,21
332.418,272.391,m-027-02.pts,m-027,0
433.309,266.707,m-027-02.pts,m-027,1
327.622,386.053,m-027-02.pts,m-027,2
445.624,383.229,m-027-02.pts,m-027,3
280.988,255.428,m-027-02.pts,m-027,4
359.386,250.725,m-027-02.pts,m-027,5
404.934,247.227,m-027-02.pts,m-027,6
484.927,242.324,m-027-02.pts,m-027,7
267.052,279.496,m-027-02.pts,m-027,8
307.314,277.602,m-027-02.pts,m-027,9
355.512,274.001,m-027-02.pts,m-027,10
413.415,269.549,m-027-02.pts,m-027,11
460.715,266.172,m-027-02.pts,m-027,12
501.991,263.865,m-027-02.pts,m-027,13
385.942,333.968,m-027-02.pts,m-027,14
365.575,344.389,m-027-02.pts,m-027,15
405.836,342.968,m-027-02.pts,m-027,16
387.363,376.124,m-027-02.pts,m-027,17
390.205,421.596,m-027-02.pts,m-027,18
394.468,491.699,m-027-02.pts,m-027,19
279.368,390.334,m-027-02.pts,m-027,20
500.57,378.966,m-027-02.pts,m-027,21
338.718,299.277,m-027-03.pts,m-027,0
441.149,293.613,m-027-03.pts,m-027,1
346.742,430.502,m-027-03.pts,m-027,2
442.565,426.254,m-027-03.pts,m-027,3
287.738,286.532,m-027-03.pts,m-027,4
370.816,282.756,m-027-03.pts,m-027,5
403.386,282.284,m-027-03.pts,m-027,6
491.185,275.675,m-027-03.pts,m-027,7
274.521,301.165,m-027-03.pts,m-027,8
306.62,302.581,m-027-03.pts,m-027,9
361.375,303.053,m-027-03.pts,m-027,10
415.659,299.749,m-027-03.pts,m-027,11
468.999,295.029,m-027-03.pts,m-027,12
509.122,289.364,m-027-03.pts,m-027,13
385.921,366.778,m-027-03.pts,m-027,14
370.344,378.107,m-027-03.pts,m-027,15
406.691,375.746,m-027-03.pts,m-027,16
391.586,420.118,m-027-03.pts,m-027,17
395.362,454.576,m-027-03.pts,m-027,18
399.138,518.301,m-027-03.pts,m-027,19
294.819,428.142,m-027-03.pts,m-027,20
502.513,423.894,m-027-03.pts,m-027,21
337.519,273.418,m-027-05.pts,m-027,0
436.861,268.861,m-027-05.pts,m-027,1
348.456,403.747,m-027-05.pts,m-027,2
441.418,398.278,m-027-05.pts,m-027,3
289.215,267.038,m-027-05.pts,m-027,4
363.949,255.19,m-027-05.pts,m-027,5
403.139,252.456,m-027-05.pts,m-027,6
486.987,256.101,m-027-05.pts,m-027,7
276.456,281.62,m-027-05.pts,m-027,8
312.911,279.797,m-027-05.pts,m-027,9
356.658,279.797,m-027-05.pts,m-027,10
415.899,274.329,m-027-05.pts,m-027,11
461.468,271.595,m-027-05.pts,m-027,12
505.215,274.329,m-027-05.pts,m-027,13
385.823,336.304,m-027-05.pts,m-027,14
367.595,345.418,m-027-05.pts,m-027,15
404.962,344.506,m-027-05.pts,m-027,16
390.38,388.253,m-027-05.pts,m-027,17
395.848,424.709,m-027-05.pts,m-027,18
395.848,486.684,m-027-05.pts,m-027,19
295.595,406.481,m-027-05.pts,m-027,20
498.835,399.19,m-027-05.pts,m-027,21
337.969,239.985,m-028-01.pts,m-028,0
453.362,244.624,m-028-01.pts,m-028,1
338.549,384.37,m-028-01.pts,m-028,2
445.823,390.749,m-028-01.pts,m-028,3
285.202,215.631,m-028-01.pts,m-028,4
375.66,218.53,m-028-01.pts,m-028,5
416.83,221.43,m-028-01.pts,m-028,6
510.768,233.027,m-028-01.pts,m-028,7
255.049,240.565,m-028-01.pts,m-028,8
308.396,242.305,m-028-01.pts,m-028,9
364.643,243.464,m-028-01.pts,m-028,10
426.688,246.364,m-028-01.pts,m-028,11
486.414,251.002,m-028-01.pts,m-028,12
533.382,253.322,m-028-01.pts,m-028,13
397.115,320.006,m-028-01.pts,m-028,14
379.719,327.544,m-028-01.pts,m-028,15
415.671,328.704,m-028-01.pts,m-028,16
392.512,373.8,m-028-01.pts,m-028,17
390.737,410.464,m-028-01.pts,m-028,18
389.577,486.426,m-028-01.pts,m-028,19
270.705,384.37,m-028-01.pts,m-028,20
512.507,391.909,m-028-01.pts,m-028,21
331.09,248.702,m-028-02.pts,m-028,0
448.159,251.193,m-028-02.pts,m-028,1
321.832,376.56,m-028-02.pts,m-028,2
456.34,380.699,m-028-02.pts,m-028,3
279.136,230.621,m-028-02.pts,m-028,4
369.44,225.556,m-028-02.pts,m-028,5
409.322,224.823,m-028-02.pts,m-028,6
503.761,231.013,m-028-02.pts,m-028,7
248.893,249.698,m-028-02.pts,m-028,8
301.698,250.694,m-028-02.pts,m-028,9
357.493,250.196,m-028-02.pts,m-028,10
421.258,254.182,m-028-02.pts,m-028,11
473.565,253.185,m-028-02.pts,m-028,12
531.352,256.174,m-028-02.pts,m-028,13
392.692,327.543,m-028-02.pts,m-028,14
371.774,337.99,m-028-02.pts,m-028,15
411.979,339.037,m-028-02.pts,m-028,16
388.877,373.741,m-028-02.pts,m-028,17
387.975,423.69,m-028-02.pts,m-028,18
387.881,502.268,m-028-02.pts,m-028,19
263.34,375.236,m-028-02.pts,m-028,20
516.407,381.214,m-028-02.pts,m-028,21
332.462,255.506,m-028-03.pts,m-028,0
453.308,259.134,m-028-03.pts,m-028,1
337.754,405.325,m-028-03.pts,m-028,2
446.321,408.012,m-028-03.pts,m-028,3
278.198,236.767,m-028-03.pts,m-028,4
372.873,240.685,m-028-03.pts,m-028,5
415.464,241.07,m-028-03.pts,m-028,6
511.58,242.954,m-028-03.pts,m-028,7
256.597,255.372,m-028-03.pts,m-028,8
297.981,258.597,m-028-03.pts,m-028,9
360.865,256.985,m-028-03.pts,m-028,10
423.748,262.359,m-028-03.pts,m-028,11
487.169,263.434,m-028-03.pts,m-028,12
528.553,261.822,m-028-03.pts,m-028,13
394.187,337.067,m-028-03.pts,m-028,14
376.988,349.428,m-028-03.pts,m-028,15
414.073,349.428,m-028-03.pts,m-028,16
393.112,393.5,m-028-03.pts,m-028,17
392.575,432.735,m-028-03.pts,m-028,18
394.725,504.755,m-028-03.pts,m-028,19
273.795,403.712,m-028-03.pts,m-028,20
510.817,409.624,m-028-03.pts,m-028,21
333.873,232.405,m-028-05.pts,m-028,0
448.709,237.873,m-028-05.pts,m-028,1
335.696,370.937,m-028-05.pts,m-028,2
439.595,376.405,m-028-05.pts,m-028,3
281.013,217.823,m-028-05.pts,m-028,4
369.418,210.532,m-028-05.pts,m-028,5
409.519,212.354,m-028-05.pts,m-028,6
502.481,224.203,m-028-05.pts,m-028,7
257.316,243.342,m-028-05.pts,m-028,8
308.354,236.962,m-028-05.pts,m-028,9
361.215,236.051,m-028-05.pts,m-028,10
420.456,239.696,m-028-05.pts,m-028,11
477.873,244.253,m-028-05.pts,m-028,12
525.266,256.101,m-028-05.pts,m-028,13
394.937,308.051,m-028-05.pts,m-028,14
376.709,317.165,m-028-05.pts,m-028,15
411.342,318.076,m-028-05.pts,m-028,16
393.114,356.354,m-028-05.pts,m-028,17
392.203,394.633,m-028-05.pts,m-028,18
392.203,470.278,m-028-05.pts,m-028,19
270.076,370.025,m-028-05.pts,m-028,20
507.038,378.228,m-028-05.pts,m-028,21
329.411,266.01,m-029-01.pts,m-029,0
458.81,260.985,m-029-01.pts,m-029,1
338.205,401.063,m-029-01.pts,m-029,2
451.272,396.666,m-029-01.pts,m-029,3
273.505,236.487,m-029-01.pts,m-029,4
363.331,245.909,m-029-01.pts,m-029,5
425.518,240.256,m-029-01.pts,m-029,6
514.716,224.552,m-029-01.pts,m-029,7
249.635,272.292,m-029-01.pts,m-029,8
302.4,271.035,m-029-01.pts,m-029,9
360.19,269.779,m-029-01.pts,m-029,10
431.8,267.894,m-029-01.pts,m-029,11
488.333,264.126,m-029-01.pts,m-029,12
529.163,260.985,m-029-01.pts,m-029,13
395.995,343.273,m-029-01.pts,m-029,14
374.638,351.439,m-029-01.pts,m-029,15
414.407,351.897,m-029-01.pts,m-029,16
395.386,395.666,m-029-01.pts,m-029,17
395.995,423.676,m-029-01.pts,m-029,18
397.879,478.954,m-029-01.pts,m-029,19
274.762,404.204,m-029-01.pts,m-029,20
512.203,396.038,m-029-01.pts,m-029,21
341.454,266.955,m-029-02.pts,m-029,0
471.144,262.772,m-029-02.pts,m-029,1
347.031,387.69,m-029-02.pts,m-029,2
476.056,386.694,m-029-02.pts,m-029,3
282.884,240.285,m-029-02.pts,m-029,4
374.399,243.946,m-029-02.pts,m-029,5
434.015,239.762,m-029-02.pts,m-029,6
527.622,228.258,m-029-02.pts,m-029,7
262.49,268.524,m-029-02.pts,m-029,8
315.307,268.524,m-029-02.pts,m-029,9
373.932,270.123,m-029-02.pts,m-029,10
445.52,268.001,m-029-02.pts,m-029,11
501.961,262.65,m-029-02.pts,m-029,12
546.448,262.772,m-029-02.pts,m-029,13
403.161,340.167,m-029-02.pts,m-029,14
380.675,349.057,m-029-02.pts,m-029,15
428.785,349.057,m-029-02.pts,m-029,16
409.437,385.141,m-029-02.pts,m-029,17
408.914,424.884,m-029-02.pts,m-029,18
409.959,487.637,m-029-02.pts,m-029,19
281.316,388.278,m-029-02.pts,m-029,20
536.512,382.003,m-029-02.pts,m-029,21
325.285,279.743,m-029-03.pts,m-029,0
455.497,274.734,m-029-03.pts,m-029,1
334.189,415.518,m-029-03.pts,m-029,2
449.376,412.736,m-029-03.pts,m-029,3
262.962,257.484,m-029-03.pts,m-029,4
359.229,264.162,m-029-03.pts,m-029,5
409.311,259.154,m-029-03.pts,m-029,6
513.925,240.234,m-029-03.pts,m-029,7
249.051,280.299,m-029-03.pts,m-029,8
295.793,281.968,m-029-03.pts,m-029,9
356.447,285.864,m-029-03.pts,m-029,10
426.561,281.412,m-029-03.pts,m-029,11
484.432,274.734,m-029-03.pts,m-029,12
528.393,268.613,m-029-03.pts,m-029,13
384.826,355.421,m-029-03.pts,m-029,14
368.133,367.106,m-029-03.pts,m-029,15
403.746,365.437,m-029-03.pts,m-029,16
389.835,406.615,m-029-03.pts,m-029,17
392.06,437.777,m-029-03.pts,m-029,18
393.73,490.64,m-029-03.pts,m-029,19
273.535,413.849,m-029-03.pts,m-029,20
511.699,409.954,m-029-03.pts,m-029,21
328.405,275.241,m-029-05.pts,m-029,0
458.734,268.861,m-029-05.pts,m-029,1
337.519,405.57,m-029-05.pts,m-029,2
447.797,405.57,m-029-05.pts,m-029,3
269.165,254.278,m-029-05.pts,m-029,4
362.127,257.924,m-029-05.pts,m-029,5
419.544,253.367,m-029-05.pts,m-029,6
512.506,241.519,m-029-05.pts,m-029,7
251.848,280.709,m-029-05.pts,m-029,8
300.152,278.886,m-029-05.pts,m-029,9
355.747,279.797,m-029-05.pts,m-029,10
431.392,277.975,m-029-05.pts,m-029,11
485.165,270.684,m-029-05.pts,m-029,12
529.823,274.329,m-029-05.pts,m-029,13
389.468,353.62,m-029-05.pts,m-029,14
370.329,357.266,m-029-05.pts,m-029,15
413.165,360.0,m-029-05.pts,m-029,16
390.38,399.19,m-029-05.pts,m-029,17
388.557,430.177,m-029-05.pts,m-029,18
388.557,481.215,m-029-05.pts,m-029,19
277.367,411.038,m-029-05.pts,m-029,20
505.215,411.949,m-029-05.pts,m-029,21
346.999,261.613,m-030-01.pts,m-030,0
465.092,257.216,m-030-01.pts,m-030,1
362.703,399.807,m-030-01.pts,m-030,2
465.092,399.807,m-030-01.pts,m-030,3
292.978,249.05,m-030-01.pts,m-030,4
381.548,235.231,m-030-01.pts,m-030,5
427.403,232.09,m-030-01.pts,m-030,6
516.6,231.462,m-030-01.pts,m-030,7
271.621,269.151,m-030-01.pts,m-030,8
321.873,267.266,m-030-01.pts,m-030,9
375.266,264.126,m-030-01.pts,m-030,10
439.966,262.241,m-030-01.pts,m-030,11
498.384,260.985,m-030-01.pts,m-030,12
531.048,259.1,m-030-01.pts,m-030,13
414.211,329.453,m-030-01.pts,m-030,14
393.482,339.504,m-030-01.pts,m-030,15
429.915,339.504,m-030-01.pts,m-030,16
414.84,389.128,m-030-01.pts,m-030,17
414.84,415.51,m-030-01.pts,m-030,18
414.84,492.773,m-030-01.pts,m-030,19
286.696,404.832,m-030-01.pts,m-030,20
520.997,396.666,m-030-01.pts,m-030,21
336.741,258.03,m-030-02.pts,m-030,0
455.471,247.329,m-030-02.pts,m-030,1
343.365,378.289,m-030-02.pts,m-030,2
476.873,365.04,m-030-02.pts,m-030,3
282.217,243.762,m-030-02.pts,m-030,4
372.411,225.927,m-030-02.pts,m-030,5
414.196,223.38,m-030-02.pts,m-030,6
502.351,211.15,m-030-02.pts,m-030,7
258.777,266.183,m-030-02.pts,m-030,8
307.186,264.655,m-030-02.pts,m-030,9
363.239,258.03,m-030-02.pts,m-030,10
428.973,254.973,m-030-02.pts,m-030,11
483.497,246.82,m-030-02.pts,m-030,12
520.696,241.724,m-030-02.pts,m-030,13
407.062,316.121,m-030-02.pts,m-030,14
385.66,330.899,m-030-02.pts,m-030,15
426.425,326.313,m-030-02.pts,m-030,16
411.138,370.645,m-030-02.pts,m-030,17
415.215,409.882,m-030-02.pts,m-030,18
422.349,488.356,m-030-02.pts,m-030,19
276.612,383.385,m-030-02.pts,m-030,20
522.734,355.358,m-030-02.pts,m-030,21
355.844,294.588,m-030-03.pts,m-030,0
476.422,281.075,m-030-03.pts,m-030,1
375.074,434.396,m-030-03.pts,m-030,2
485.777,422.442,m-030-03.pts,m-030,3
301.272,285.233,m-030-03.pts,m-030,4
394.824,274.318,m-030-03.pts,m-030,5
436.402,266.003,m-030-03.pts,m-030,6
521.119,248.332,m-030-03.pts,m-030,7
273.206,302.904,m-030-03.pts,m-030,8
323.101,302.904,m-030-03.pts,m-030,9
385.469,296.147,m-030-03.pts,m-030,10
448.356,291.47,m-030-03.pts,m-030,11
508.126,281.075,m-030-03.pts,m-030,12
533.593,271.2,m-030-03.pts,m-030,13
428.606,363.712,m-030-03.pts,m-030,14
411.975,376.706,m-030-03.pts,m-030,15
447.317,373.068,m-030-03.pts,m-030,16
433.284,426.08,m-030-03.pts,m-030,17
435.363,444.271,m-030-03.pts,m-030,18
440.56,517.553,m-030-03.pts,m-030,19
301.792,438.034,m-030-03.pts,m-030,20
527.356,419.324,m-030-03.pts,m-030,21
340.253,258.835,m-030-05.pts,m-030,0
459.646,253.367,m-030-05.pts,m-030,1
352.101,394.633,m-030-05.pts,m-030,2
456.911,392.81,m-030-05.pts,m-030,3
290.127,246.987,m-030-05.pts,m-030,4
375.797,231.494,m-030-05.pts,m-030,5
417.722,230.582,m-030-05.pts,m-030,6
507.949,236.051,m-030-05.pts,m-030,7
272.81,272.506,m-030-05.pts,m-030,8
311.089,267.038,m-030-05.pts,m-030,9
366.684,261.57,m-030-05.pts,m-030,10
431.392,259.747,m-030-05.pts,m-030,11
486.987,256.101,m-030-05.pts,m-030,12
527.089,261.57,m-030-05.pts,m-030,13
397.671,322.633,m-030-05.pts,m-030,14
383.089,335.392,m-030-05.pts,m-030,15
420.456,333.57,m-030-05.pts,m-030,16
403.139,381.873,m-030-05.pts,m-030,17
403.139,409.215,m-030-05.pts,m-030,18
403.139,484.861,m-030-05.pts,m-030,19
287.392,397.367,m-030-05.pts,m-030,20
508.861,391.899,m-030-05.pts,m-030,21
330.35,260.157,m-031-01.pts,m-031,0
455.041,261.613,m-031-01.pts,m-031,1
345.115,407.344,m-031-01.pts,m-031,2
446.875,406.088,m-031-01.pts,m-031,3
279.159,235.859,m-031-01.pts,m-031,4
367.1,240.884,m-031-01.pts,m-031,5
412.327,237.115,m-031-01.pts,m-031,6
507.806,233.974,m-031-01.pts,m-031,7
254.661,260.985,m-031-01.pts,m-031,8
302.4,261.613,m-031-01.pts,m-031,9
357.05,264.126,m-031-01.pts,m-031,10
430.543,263.497,m-031-01.pts,m-031,11
487.077,259.728,m-031-01.pts,m-031,12
535.445,258.472,m-031-01.pts,m-031,13
390.97,344.529,m-031-01.pts,m-031,14
372.125,353.323,m-031-01.pts,m-031,15
407.93,352.067,m-031-01.pts,m-031,16
394.739,400.435,m-031-01.pts,m-031,17
394.111,428.073,m-031-01.pts,m-031,18
396.623,500.939,m-031-01.pts,m-031,19
272.877,405.46,m-031-01.pts,m-031,20
520.369,400.435,m-031-01.pts,m-031,21
315.027,271.207,m-031-02.pts,m-031,0
442.278,273.815,m-031-02.pts,m-031,1
315.849,404.277,m-031-02.pts,m-031,2
438.655,411.411,m-031-02.pts,m-031,3
259.224,244.61,m-031-02.pts,m-031,4
348.404,249.825,m-031-02.pts,m-031,5
398.992,252.954,m-031-02.pts,m-031,6
498.081,243.567,m-031-02.pts,m-031,7
238.363,270.164,m-031-02.pts,m-031,8
283.746,272.298,m-031-02.pts,m-031,9
341.327,275.356,m-031-02.pts,m-031,10
416.724,276.944,m-031-02.pts,m-031,11
469.229,271.279,m-031-02.pts,m-031,12
523.635,271.207,m-031-02.pts,m-031,13
372.916,356.215,m-031-02.pts,m-031,14
351.012,366.124,m-031-02.pts,m-031,15
394.82,365.081,m-031-02.pts,m-031,16
375.523,410.975,m-031-02.pts,m-031,17
375.002,451.132,m-031-02.pts,m-031,18
379.174,522.059,m-031-02.pts,m-031,19
252.445,404.195,m-031-02.pts,m-031,20
507.99,410.453,m-031-02.pts,m-031,21
320.093,297.2,m-031-03.pts,m-031,0
443.255,292.897,m-031-03.pts,m-031,1
339.993,440.799,m-031-03.pts,m-031,2
435.188,436.496,m-031-03.pts,m-031,3
267.387,275.149,m-031-03.pts,m-031,4
358.817,289.133,m-031-03.pts,m-031,5
395.927,286.444,m-031-03.pts,m-031,6
495.424,264.931,m-031-03.pts,m-031,7
251.79,294.511,m-031-03.pts,m-031,8
288.9,298.276,m-031-03.pts,m-031,9
344.833,301.503,m-031-03.pts,m-031,10
417.977,299.889,m-031-03.pts,m-031,11
474.449,290.746,m-031-03.pts,m-031,12
522.315,284.83,m-031-03.pts,m-031,13
377.641,389.168,m-031-03.pts,m-031,14
362.581,401.0,m-031-03.pts,m-031,15
