File,Features
m-042-02.pts,"{'Eye length ratio': 0.21053657984754673, 'Eye distance ratio': 0.2885419882761356, 'Nose ratio': 0.18261485803276997, 'Lip size ratio': 3.1026442194140245, 'Lip length ratio': 0.5958822375722848, 'Eye-brow length ratio': 0.37611504926738837, 'Aggressive ratio left': 1.0006420623432042, 'Jaw line ratio': 0.708752258767749, 'Jaw horizontal length ratio': 0.3239577762924731, 'Nose tip to lips distance': 35.25191810384225, 'Lower lips to chin distance': 70.3056711581648, 'Nose tip to chin': 147.13198377647194}"
m-042-03.pts,"{'Eye length ratio': 0.25595532770034995, 'Eye distance ratio': 0.25201356561596033, 'Nose ratio': 0.17017806909063232, 'Lip size ratio': 3.8689744594110147, 'Lip length ratio': 0.5037044902675001, 'Eye-brow length ratio': 0.3992073782441516, 'Aggressive ratio left': 0.9808217900457501, 'Jaw line ratio': 0.6208141452726437, 'Jaw horizontal length ratio': 0.27246086799357433, 'Nose tip to lips distance': 40.198999999999955, 'Lower lips to chin distance': 54.51840843238181, 'Nose tip to chin': 120.71014210910361}"
m-042-05.pts,"{'Eye length ratio': 0.2355457312428975, 'Eye distance ratio': 0.2664005859736855, 'Nose ratio': 0.17414724324183775, 'Lip size ratio': 2.5351292735281596, 'Lip length ratio': 0.4867436896401003, 'Eye-brow length ratio': 0.3846938962545278, 'Aggressive ratio left': 0.9826421534865502, 'Jaw line ratio': 0.6240818822447466, 'Jaw horizontal length ratio': 0.2901548088403232, 'Nose tip to lips distance': 42.84470759615472, 'Lower lips to chin distance': 59.24100000000004, 'Nose tip to chin': 141.26600000000002}"
m-043-01.pts,"{'Eye length ratio': 0.1981878723975462, 'Eye distance ratio': 0.25276655166026885, 'Nose ratio': 0.12673822088492762, 'Lip size ratio': 4.3511828023218735, 'Lip length ratio': 0.353116518540212, 'Eye-brow length ratio': 0.3592841351513393, 'Aggressive ratio left': 0.9655130748270824, 'Jaw line ratio': 0.7056678773847532, 'Jaw horizontal length ratio': 0.4315102980983591, 'Nose tip to lips distance': 57.76878060856052, 'Lower lips to chin distance': 107.50252183088543, 'Nose tip to chin': 185.41948674559532}"
m-043-02.pts,"{'Eye length ratio': 0.20492676697368956, 'Eye distance ratio': 0.23271356285835892, 'Nose ratio': 0.1331455306701022, 'Lip size ratio': 3.6906333076771807, 'Lip length ratio': 0.4735235696911233, 'Eye-brow length ratio': 0.31790221855057266, 'Aggressive ratio left': 0.8369765466921425, 'Jaw line ratio': 0.6572245210088559, 'Jaw horizontal length ratio': 0.3474341492496008, 'Nose tip to lips distance': 44.20209409066501, 'Lower lips to chin distance': 89.17854024371556, 'Nose tip to chin': 166.29230769942427}"
m-043-03.pts,"{'Eye length ratio': 0.23803954663340127, 'Eye distance ratio': 0.23864072095467453, 'Nose ratio': 0.14773242879705928, 'Lip size ratio': 7.257795111561957, 'Lip length ratio': 0.4418419024609068, 'Eye-brow length ratio': 0.4081052254679839, 'Aggressive ratio left': 0.9960709670030914, 'Jaw line ratio': 0.6625981988468674, 'Jaw horizontal length ratio': 0.4185002124659727, 'Nose tip to lips distance': 55.23090805880345, 'Lower lips to chin distance': 93.91014081556895, 'Nose tip to chin': 162.79669928472134}"
m-043-05.pts,"{'Eye length ratio': 0.2128081798997256, 'Eye distance ratio': 0.2698707125170562, 'Nose ratio': 0.15056246405125462, 'Lip size ratio': 10.204322426789805, 'Lip length ratio': 0.4043149476168204, 'Eye-brow length ratio': 0.3931950700763056, 'Aggressive ratio left': 0.916149889542308, 'Jaw line ratio': 0.6141312183235785, 'Jaw horizontal length ratio': 0.4081006608692123, 'Nose tip to lips distance': 53.77200000000005, 'Lower lips to chin distance': 93.87299999999999, 'Nose tip to chin': 156.75900000000001}"
m-044-01.pts,"{'Eye length ratio': 0.19063606294732355, 'Eye distance ratio': 0.2517888648108907, 'Nose ratio': 0.16865093474554205, 'Lip size ratio': 4.329349979182481, 'Lip length ratio': 0.4791374687493761, 'Eye-brow length ratio': 0.3329639043316749, 'Aggressive ratio left': 1.0000562520708995, 'Jaw line ratio': 0.6855438288567522, 'Jaw horizontal length ratio': 0.33778354924468823, 'Nose tip to lips distance': 53.83038809074297, 'Lower lips to chin distance': 71.1348165457675, 'Nose tip to chin': 148.18034969590266}"
m-044-02.pts,"{'Eye length ratio': 0.17844618173826382, 'Eye distance ratio': 0.2564411841899186, 'Nose ratio': 0.16120047821139627, 'Lip size ratio': 3.4701626326909336, 'Lip length ratio': 0.5417414831156099, 'Eye-brow length ratio': 0.35876895080910587, 'Aggressive ratio left': 0.9701064738073554, 'Jaw line ratio': 0.7242992664076638, 'Jaw horizontal length ratio': 0.31443577705511594, 'Nose tip to lips distance': 43.8553203613883, 'Lower lips to chin distance': 69.7561650465391, 'Nose tip to chin': 148.13700499875108}"
m-044-03.pts,"{'Eye length ratio': 0.19633318961270171, 'Eye distance ratio': 0.26087046181519713, 'Nose ratio': 0.1685635088550627, 'Lip size ratio': 5.977186444131768, 'Lip length ratio': 0.527893312021105, 'Eye-brow length ratio': 0.38019588005901467, 'Aggressive ratio left': 1.0051348145181949, 'Jaw line ratio': 0.6558074577877064, 'Jaw horizontal length ratio': 0.34203510483852084, 'Nose tip to lips distance': 48.812804078438305, 'Lower lips to chin distance': 67.39339915748424, 'Nose tip to chin': 133.26781823831288}"
m-044-05.pts,"{'Eye length ratio': 0.16535099477328005, 'Eye distance ratio': 0.2961114951638351, 'Nose ratio': 0.16272647626001957, 'Lip size ratio': 3.3107893355370357, 'Lip length ratio': 0.4716007225814972, 'Eye-brow length ratio': 0.3710528606458809, 'Aggressive ratio left': 1.0022358398392737, 'Jaw line ratio': 0.6282035642077278, 'Jaw horizontal length ratio': 0.3166654043076644, 'Nose tip to lips distance': 50.33371015532236, 'Lower lips to chin distance': 65.62100000000004, 'Nose tip to chin': 145.1983220977433}"
m-045-01.pts,"{'Eye length ratio': 0.18196488630393423, 'Eye distance ratio': 0.29296436893283695, 'Nose ratio': 0.16740275133611554, 'Lip size ratio': 4.446680916953883, 'Lip length ratio': 0.4087831244770313, 'Eye-brow length ratio': 0.32493743969994693, 'Aggressive ratio left': 0.8511907335153943, 'Jaw line ratio': 0.6097236589908233, 'Jaw horizontal length ratio': 0.2602406160657644, 'Nose tip to lips distance': 41.25982476938067, 'Lower lips to chin distance': 54.890430568542634, 'Nose tip to chin': 115.3154200139773}"
m-045-02.pts,"{'Eye length ratio': 0.19582947697796074, 'Eye distance ratio': 0.2837731204540599, 'Nose ratio': 0.19899598023180107, 'Lip size ratio': 3.1154570976453333, 'Lip length ratio': 0.4564859759086865, 'Eye-brow length ratio': 0.33742972929014076, 'Aggressive ratio left': 0.8850543065778884, 'Jaw line ratio': 0.6654909380394611, 'Jaw horizontal length ratio': 0.28749593761521003, 'Nose tip to lips distance': 34.85554813799376, 'Lower lips to chin distance': 63.370340451981136, 'Nose tip to chin': 130.41892752204333}"
m-045-03.pts,"{'Eye length ratio': 0.21987909825676782, 'Eye distance ratio': 0.25996587622425793, 'Nose ratio': 0.15235286062909206, 'Lip size ratio': 4.455302117042622, 'Lip length ratio': 0.4423191448552331, 'Eye-brow length ratio': 0.3912700195642641, 'Aggressive ratio left': 0.8341710201537365, 'Jaw line ratio': 0.6373825077983245, 'Jaw horizontal length ratio': 0.23315851766295181, 'Nose tip to lips distance': 41.68403761633459, 'Lower lips to chin distance': 51.44218107739988, 'Nose tip to chin': 114.7724533370268}"
m-045-05.pts,"{'Eye length ratio': 0.17497741010042972, 'Eye distance ratio': 0.2976058196500308, 'Nose ratio': 0.17879343457918198, 'Lip size ratio': 3.555531816803226, 'Lip length ratio': 0.4366262045243076, 'Eye-brow length ratio': 0.36812542699730216, 'Aggressive ratio left': 0.840840407382652, 'Jaw line ratio': 0.6312518363448654, 'Jaw horizontal length ratio': 0.20932042664745593, 'Nose tip to lips distance': 37.46688464497678, 'Lower lips to chin distance': 43.747000000000014, 'Nose tip to chin': 106.77310388389014}"
m-046-01.pts,"{'Eye length ratio': 0.211201433992409, 'Eye distance ratio': 0.2499433459881779, 'Nose ratio': 0.1505932484848587, 'Lip size ratio': 3.0933839861896275, 'Lip length ratio': 0.3930798241163638, 'Eye-brow length ratio': 0.35022732827794684, 'Aggressive ratio left': 1.0609451738529465, 'Jaw line ratio': 0.6834322881053364, 'Jaw horizontal length ratio': 0.35309834129841844, 'Nose tip to lips distance': 54.54135242180926, 'Lower lips to chin distance': 75.78104444384496, 'Nose tip to chin': 157.55093717588608}"
m-046-02.pts,"{'Eye length ratio': 0.1897830895740809, 'Eye distance ratio': 0.2631834125860952, 'Nose ratio': 0.19295249394625838, 'Lip size ratio': 2.3567449223824903, 'Lip length ratio': 0.479672494374972, 'Eye-brow length ratio': 0.33217267744798157, 'Aggressive ratio left': 1.0242033465180274, 'Jaw line ratio': 0.7165323822350539, 'Jaw horizontal length ratio': 0.3277957049177131, 'Nose tip to lips distance': 38.18046156085598, 'Lower lips to chin distance': 73.7381551844091, 'Nose tip to chin': 157.68289047642423}"
m-046-03.pts,"{'Eye length ratio': 0.24340743324042247, 'Eye distance ratio': 0.236790626472138, 'Nose ratio': 0.15425400933896136, 'Lip size ratio': 4.110381022692386, 'Lip length ratio': 0.3922263901886159, 'Eye-brow length ratio': 0.36786367881749193, 'Aggressive ratio left': 1.0130226082028624, 'Jaw line ratio': 0.6285571835165598, 'Jaw horizontal length ratio': 0.3357830885354379, 'Nose tip to lips distance': 52.81087225183841, 'Lower lips to chin distance': 71.77414936451699, 'Nose tip to chin': 144.95760155990436}"
m-046-05.pts,"{'Eye length ratio': 0.1825146550870644, 'Eye distance ratio': 0.2862435420125482, 'Nose ratio': 0.1803200563831162, 'Lip size ratio': 2.8977543016140936, 'Lip length ratio': 0.3842448124914857, 'Eye-brow length ratio': 0.3536380622229649, 'Aggressive ratio left': 1.0635035895654843, 'Jaw line ratio': 0.6498436268914822, 'Jaw horizontal length ratio': 0.351842953165879, 'Nose tip to lips distance': 48.441405140643916, 'Lower lips to chin distance': 72.911, 'Nose tip to chin': 148.69393615410146}"
m-047-01.pts,"{'Eye length ratio': 0.20486910121040147, 'Eye distance ratio': 0.26888607721683067, 'Nose ratio': 0.1623687927696193, 'Lip size ratio': 5.074911703655829, 'Lip length ratio': 0.44174659449777864, 'Eye-brow length ratio': 0.3319145838029141, 'Aggressive ratio left': 0.8814486862253149, 'Jaw line ratio': 0.6573136043997336, 'Jaw horizontal length ratio': 0.29880282914860323, 'Nose tip to lips distance': 47.02634717900169, 'Lower lips to chin distance': 68.51779546949828, 'Nose tip to chin': 135.29109641066557}"
m-047-02.pts,"{'Eye length ratio': 0.19103383038952487, 'Eye distance ratio': 0.2955510032065377, 'Nose ratio': 0.16611255423824545, 'Lip size ratio': 3.7095096323343695, 'Lip length ratio': 0.4942900918084888, 'Eye-brow length ratio': 0.3452465709003989, 'Aggressive ratio left': 0.9012780128469936, 'Jaw line ratio': 0.6844472664079676, 'Jaw horizontal length ratio': 0.3166691218522569, 'Nose tip to lips distance': 44.60333808135889, 'Lower lips to chin distance': 76.9036314942279, 'Nose tip to chin': 153.69292273881706}"
m-047-03.pts,"{'Eye length ratio': 0.2314009994660382, 'Eye distance ratio': 0.25095825154762263, 'Nose ratio': 0.1563798428477646, 'Lip size ratio': 4.282237373348499, 'Lip length ratio': 0.48545055305392293, 'Eye-brow length ratio': 0.3814477349878616, 'Aggressive ratio left': 0.9196936856528837, 'Jaw line ratio': 0.6209417212945517, 'Jaw horizontal length ratio': 0.2619443005910305, 'Nose tip to lips distance': 40.2091699118497, 'Lower lips to chin distance': 58.04145552964704, 'Nose tip to chin': 123.31749872584992}"
m-047-05.pts,"{'Eye length ratio': 0.1956042981619873, 'Eye distance ratio': 0.28775671341935527, 'Nose ratio': 0.1605242152442569, 'Lip size ratio': 4.109747172083715, 'Lip length ratio': 0.4684232501670773, 'Eye-brow length ratio': 0.36602512997347897, 'Aggressive ratio left': 0.8961147789954261, 'Jaw line ratio': 0.6363198334875626, 'Jaw horizontal length ratio': 0.27841952711314577, 'Nose tip to lips distance': 41.37590111405428, 'Lower lips to chin distance': 60.15199999999999, 'Nose tip to chin': 125.93466230549868}"
m-048-01.pts,"{'Eye length ratio': 0.20917602489671602, 'Eye distance ratio': 0.25765827035509625, 'Nose ratio': 0.17218352643191107, 'Lip size ratio': 4.9283082315385425, 'Lip length ratio': 0.4316485578439292, 'Eye-brow length ratio': 0.34394139206291685, 'Aggressive ratio left': 1.0769284712035734, 'Jaw line ratio': 0.6758661660393184, 'Jaw horizontal length ratio': 0.3744095198925466, 'Nose tip to lips distance': 49.16483337712025, 'Lower lips to chin distance': 73.8324564537846, 'Nose tip to chin': 140.233966962359}"
m-048-02.pts,"{'Eye length ratio': 0.21744183243885126, 'Eye distance ratio': 0.2848525165771825, 'Nose ratio': 0.18386561650754493, 'Lip size ratio': 3.196729029699253, 'Lip length ratio': 0.5173580335472078, 'Eye-brow length ratio': 0.32828142188939274, 'Aggressive ratio left': 0.9611239105398618, 'Jaw line ratio': 0.7127737138441771, 'Jaw horizontal length ratio': 0.30813364338984184, 'Nose tip to lips distance': 35.56052195904893, 'Lower lips to chin distance': 68.8393390802091, 'Nose tip to chin': 140.42978619224627}"
m-048-03.pts,"{'Eye length ratio': 0.2645030475791218, 'Eye distance ratio': 0.22668886439879202, 'Nose ratio': 0.16180858628111564, 'Lip size ratio': 4.085942531823491, 'Lip length ratio': 0.4607032051478727, 'Eye-brow length ratio': 0.3592180918118791, 'Aggressive ratio left': 1.0334577203228275, 'Jaw line ratio': 0.6698691652081327, 'Jaw horizontal length ratio': 0.3214740508427502, 'Nose tip to lips distance': 48.959692237594815, 'Lower lips to chin distance': 63.83193493072261, 'Nose tip to chin': 134.88856970477525}"
m-048-05.pts,"{'Eye length ratio': 0.20943022528692287, 'Eye distance ratio': 0.27520223056042936, 'Nose ratio': 0.17917325572434525, 'Lip size ratio': 3.2000624988884185, 'Lip length ratio': 0.43860070430010833, 'Eye-brow length ratio': 0.3720882399095738, 'Aggressive ratio left': 1.058950519482093, 'Jaw line ratio': 0.6568699057646276, 'Jaw horizontal length ratio': 0.32533968641126026, 'Nose tip to lips distance': 45.71562332507345, 'Lower lips to chin distance': 62.88599999999997, 'Nose tip to chin': 134.89831846616914}"
m-049-01.pts,"{'Eye length ratio': 0.19037367833726485, 'Eye distance ratio': 0.29412910746037013, 'Nose ratio': 0.13768609986490685, 'Lip size ratio': 5.174451392622888, 'Lip length ratio': 0.4250912554377949, 'Eye-brow length ratio': 0.2962891075812346, 'Aggressive ratio left': 0.9591895379648158, 'Jaw line ratio': 0.6473230452344321, 'Jaw horizontal length ratio': 0.35072500524171624, 'Nose tip to lips distance': 57.67927137195824, 'Lower lips to chin distance': 78.2288194976762, 'Nose tip to chin': 154.2240779969198}"
m-049-02.pts,"{'Eye length ratio': 0.21012419105875996, 'Eye distance ratio': 0.28478989047886527, 'Nose ratio': 0.17250825759392238, 'Lip size ratio': 3.3222356695107327, 'Lip length ratio': 0.4862198728261937, 'Eye-brow length ratio': 0.2837399040208373, 'Aggressive ratio left': 0.9326121958185362, 'Jaw line ratio': 0.6838505847037213, 'Jaw horizontal length ratio': 0.32155295176223725, 'Nose tip to lips distance': 45.58579543015561, 'Lower lips to chin distance': 74.25106424153122, 'Nose tip to chin': 153.45597997145626}"
m-049-03.pts,"{'Eye length ratio': 0.24379151886007674, 'Eye distance ratio': 0.24899634411883942, 'Nose ratio': 0.1729916374689028, 'Lip size ratio': 4.697312348141378, 'Lip length ratio': 0.46764692946923025, 'Eye-brow length ratio': 0.35520357146630505, 'Aggressive ratio left': 0.963712319230195, 'Jaw line ratio': 0.6600056089138685, 'Jaw horizontal length ratio': 0.3070490105270838, 'Nose tip to lips distance': 55.076487151959896, 'Lower lips to chin distance': 67.26467010994705, 'Nose tip to chin': 144.0610883375522}"
m-049-05.pts,"{'Eye length ratio': 0.15800614374762723, 'Eye distance ratio': 0.3463885107180492, 'Nose ratio': 0.16738163666659645, 'Lip size ratio': 3.5011810688587133, 'Lip length ratio': 0.42701434435757807, 'Eye-brow length ratio': 0.36595206492179344, 'Aggressive ratio left': 0.9786383622515527, 'Jaw line ratio': 0.6391916919204818, 'Jaw horizontal length ratio': 0.32210542360239763, 'Nose tip to lips distance': 49.4255245192198, 'Lower lips to chin distance': 70.17700000000002, 'Nose tip to chin': 146.0051574773987}"
m-050-01.pts,"{'Eye length ratio': 0.22260436490549768, 'Eye distance ratio': 0.2596983373554618, 'Nose ratio': 0.16059237516955796, 'Lip size ratio': 4.5414150196762915, 'Lip length ratio': 0.46848228465334596, 'Eye-brow length ratio': 0.3443089745382366, 'Aggressive ratio left': 1.0646648111151347, 'Jaw line ratio': 0.686670977244117, 'Jaw horizontal length ratio': 0.3948259341004383, 'Nose tip to lips distance': 46.878373318621016, 'Lower lips to chin distance': 80.83173160337468, 'Nose tip to chin': 148.71314660446131}"
m-050-02.pts,"{'Eye length ratio': 0.21140928105303244, 'Eye distance ratio': 0.2443499394003543, 'Nose ratio': 0.1589599893749337, 'Lip size ratio': 3.180809054776599, 'Lip length ratio': 0.5702579369653444, 'Eye-brow length ratio': 0.34110034824802643, 'Aggressive ratio left': 1.0624029303919649, 'Jaw line ratio': 0.7673382854641003, 'Jaw horizontal length ratio': 0.3809843321568046, 'Nose tip to lips distance': 42.863997223777474, 'Lower lips to chin distance': 81.04916686801909, 'Nose tip to chin': 162.02192993851176}"
m-050-03.pts,"{'Eye length ratio': 0.24588883339196943, 'Eye distance ratio': 0.2342307625947854, 'Nose ratio': 0.15116547743670394, 'Lip size ratio': 2.865510794894417, 'Lip length ratio': 0.454058823826694, 'Eye-brow length ratio': 0.3667517997120052, 'Aggressive ratio left': 1.0488234580325917, 'Jaw line ratio': 0.6838022692077212, 'Jaw horizontal length ratio': 0.3329263292826125, 'Nose tip to lips distance': 44.759304161257916, 'Lower lips to chin distance': 68.1902577352513, 'Nose tip to chin': 145.36662112053094}"
